provider-name,street,city,state,country,number,website link,in this location
ASSOCIATES IN PLASTIC SURGERY ," 1424 Richmond Ave, (OK to Leave at door),", EDISON New,York, United States     ,(718) 477-2020,https://www.newyorkplasticsurgeryallure.com,Gentle Pro ™  Series
MJSkinCare dba Evolve Spa , 550 NORTHERN BLVD, GREAT NECK New,York, United States     ,(917) 853-4950,https://mjskincarenyc.com,Gentle Pro ™  Series
Elysium Aesthetics and Vein Care , 1 SEARS DR STE 406, PARAMUS NEW,JERSEY, United States     ,(201) 444-2202,https://elysiumveincare.com,"Gentle Pro ™  Series, PicoWay ®"
Parvina Ibragimova , 62 CORONA AVE, STATEN ISLAND NEW,YORK, United States     ,(347) 967-2525 cell,,
Abdelnour Day Spa , 578 NEPPERHAN AVE, YONKERS NEW,YORK, United States     ,(914) 619-1956,https://abdelnour-day-spa.business.site/,Gentle Pro ™  Series
"WOLFIN, M.D., NANCY S. ", 310 E SHORE RD STE 204, GREAT NECK New,York, United States     ,(516) 829-4464,,
"WESSON DERMATOLOGY, P.C. ", 1010 NORTHERN BLVD STE 120, GREAT NECK New,York, United States     ,(516) 829-0050,https://wessondermatology.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Angela Azar, M.D. ", 935 NORTHERN BLVD STE 106, GREAT NECK New,York, United States     ,(516) 482-3496,http://www.drangelaazarmd.com,Gentle Pro ™  Series
ACCT NO LONGER ACTIVE ," Gorenstein Medical Care Scott Gorenstein, M.D. 290 Community Drive", Great Neck New,York, United States     ,,,
Soma Skin and Laser LLC , 90 MILLBURN AVE STE 206, Millburn New,Jersey, United States     ,(973) 763-7546,http://www.somalaser.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
The Greenwich Medical Skincare & Laser Spa , 95 VER VALEN ST, CLOSTER NEW,JERSEY, United States     ,(203) 637-0662,https://www.greenwichmedicalspa.com,Gentle Pro ™  Series
CB Levovitz , 831 FLANDERS DR, VALLEY STREAM NEW,YORK, United States     ,(718) 614-1063,,
Manhasset Dermatology , 1165 NORTHERN BLVD STE 405, MANHASSET New,York, United States     ,(516) 365-8030,https://www.manhassetdermatology.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
SkinSpirit , 26 NW 23RD PL, PORTLAND,Oregon, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
NORTHWEST DERMATOLOGY AND RESEARCH CENTER , 2330 NW FLANDERS ST STE 205, Portland,Oregon, United States     ,(503) 223-1933,https://www.pdxderm.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
OHSU Department of Dermatology , 3303 S BOND AVE, PORTLAND,Oregon, United States     ,(503) 418-3376,http://www.ohsu.edu/xd/health/services/dermatology/about-us/glance.cfm,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
FUTURES OUTPATIENT SURGERY CTR. , 1849 N.W. KEARNEY SUITE 300, PORTLAND,Oregon, United States     ,,,
"Norris Dermatology & Laser Northwest - Patricia Norris MD, PC ", 2222 NW LOVEJOY ST STE 422, PORTLAND,Oregon, United States     ,(503) 227-7117,https://www.norrisderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Northwest Dermatology & Laser Clinic, PC - Bert Tavelli ", 1130 NW 22ND AVE STE 330, PORTLAND,Oregon, United States     ,(503) 295-2366,https://tavelliderm.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Halcyon Medical LLC , 1292 SE HOLGATE BLVD, PORTLAND,OREGON, United States     ,503​-395-7736,https://tattooremovalportlandor.com/,"Gentle Pro ™  Series, Exceed ™ , PicoWay ®"
Dermatology Professionals , 2228 LLOYD CTR, PORTLAND,Oregon, United States     ,(503) 344-6643,https://derm-pros.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Luxe Laser , 1405 NE BROADWAY ST STE 2, PORTLAND,Oregon, United States     ,(503) 303-3456,https://www.luxelaserpdx.com/,Gentle Pro ™  Series
Kaiser Foundation Health Plan of NW - Portland , 3500 N INTERSTATE AVE, PORTLAND,Oregon, United States     ,503-571-90087,https://kp.org,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
West Coast Laser , 7824 SW 37th Ave Suite C, Portland,Oregon, United States     ,(503) 291-6959,,
Ideal Image , 9225 SW HALL BLVD STE F/G, TIGARD,Oregon, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Klein Dermatology & Associates , 9495 SW LOCUST ST, Portland,Oregon, United States     ,(503) 445-2200,https://kda-derm.com,Gentle Pro ™  Series
SkinSpirit , 220 A AVE STE 100, LAKE OSWEGO,OREGON, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
OHSU Department of Dermatology , 15700 SW GREYSTONE CT, BEAVERTON,Oregon, United States     ,(503) 418-3376,http://www.ohsu.edu/xd/health/services/dermatology/about-us/glance.cfm,Gentle Pro ™  Series
ZClinic Medical Spa , 5562 ROYAL OAKS DR, LAKE OSWEGO,Oregon, United States     ,(503) 342-6410,http://www.zclinicspa.com/,Gentle Pro ™  Series
Vida Aesthetic Medicine , 6650 SW REDWOOD LN STE 150, PORTLAND,Oregon, United States     ,(503) 443-2250,https://vanderveercenter.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Elite Sante LLC , 8800 SE SUNNYSIDE RD STE 255S, CLACKAMAS,Oregon, United States     ,(503) 775-0900,http://www.olenasdayspa.com/,"Gentle Pro ™  Series, Exceed ™"
Petroff Center Plastic Surgery and Medi-Spa , 17720 JEAN WAY STE 100, Lake Oswego,Oregon, United States     ,(503) 635-4886,https://petroffcenter.com,Gentle Pro ™  Series
"GOODKIN, PETER E., M.D., P.C. ", 12605 SE 97TH AVE, CLACKAMAS,OREGON, United States     ,(503) 654-7546,https://goodskinmd.com,Gentle Pro ™  Series
VIP Medi Spa , 10001 SE Sunnyside Road Suite 120, Clackamas,Oregon, United States     ,(503) 852-5135,http://www.vipmedispa.com,Gentle Pro ™  Series
Vigam Medical Spa.Laser.Wellness , 2975 SE CORNELIUS PASS RD STE A, HILLSBORO,Oregon, United States     ,(971) 246-5665,https://vigammedicalspa.com,Gentle Pro ™  Series
NW Laser & Skin Care Specialists , 201 Southeast 124th Ave., Vancouver,Washington, United States     ,(360) 260-7069,http://nw-laser.com,"VelaShape ® , Gentle Pro ™  Series"
Ideal Image , 720 SE 160TH AVE STE 101, VANCOUVER,Washington, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Ringpfeil Advanced Dermatology , 569 W LANCASTER AVE, HAVERFORD,Pennsylvania, United States     ,(610) 525-5250,http://www.ringpfeildermatology.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"John Lee, MD ", 1201 COUNTY LINE RD, BRYN MAWR,Pennsylvania, United States     ,(610) 789-6701,http://www.drjohnleesurgery.com/,Gentle Pro ™  Series
"BERNSTEIN, ERIC MD (MAB) ", 32 PARKING PLZ STE 200, ARDMORE,PENNSYLVANIA, United States     ,(610) 645-5551,https://www.dermguy.com,"CO2RE ® , Vbeam ®  Perfecta, PicoWay ® , Gentle Pro ™  Series, Vbeam ®  Prima"
HOSPITAL OF UNIVERSITY OF PA AT RADNOR , 145 KING OF PRUSSIA RD, RADNOR,Pennsylvania, United States     ,(610) 902-2045,,
Main Line Plastic Surgery , 595 E LANCASTER AVE, RADNOR,Pennsylvania, United States     ,(484) 222-0010,https://mainlineplasticsurgery.com,Gentle Pro ™  Series
"MACKIN MEDICAL, MAC TECH ", 2660 West Chester Pike, Broomall,Pennsylvania, United States     ,(610) 325-2871,http://www.mackinmedical.net,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"KLEIN, LYNN M.D. ", 50 MONUMENT RD FL 3 STE 301, BALA CYNWYD,Pennsylvania, United States     ,(610) 668-2570,https://www.lynnklein.com,Gentle Pro ™  Series
Dermatologic Surgical Center , 2221 Garrett Road, DREXEL HILL,Pennsylvania, United States     ,(610) 623-5885,https://www.benedettoderm.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
La Chele Medical Aesthetics , 101 SQUIRE DR; STE B, NEWTOWN SQUARE,PENNSYLVANIA, United States     ,(215) 862-6100,https://lachelemedspa.com,Gentle Pro ™  Series
Columbia Laser & Aesthetics , 1410 BLANDING ST, COLUMBIA South,Carolina, United States     ,(803) 851-3459,http://www.columbialac.com/,Gentle Pro ™  Series
EAST NORRITON WOMENS HEALTH CARE ," 170 North Henderson Rd, Suite 306", King of Prussia,Pennsylvania, United States     ,,,
Full Spectrum Integrative Medicine , 216 MALL BLVD STE 110, KING OF PRUSSIA,Pennsylvania, United States     ,(610) 557-8500,https://www.fullspectrumim.com,"Exceed ™ , Matrix ™ , Gentle Pro ™  Series"
Ideal Image , 150 MAIN ST STE 140, KING OF PRUSSIA,Pennsylvania, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
"The Dermatology Group, LLC ", 1709 BARNWELL ST, COLUMBIA South,Carolina, United States     ,(803) 254-3376,https://www.thedermgroupsc.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Aesthetic Laser Rentals , 519 MEETING ST, WEST COLUMBIA SOUTH,CAROLINA, United States     ,(440) 318-4139,,
The Facial Aesthetic Center Medical Spa of Columbia , 3020 DEVINE ST, COLUMBIA South,Carolina, United States     ,(803) 254-5484,http://www.columbiaface.com/,Gentle Pro ™  Series
Ideal Image , 500 W GERMANTOWN PIKE STE 1725, PLYMOUTH MEETING,Pennsylvania, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Satori Laser Hair Removal , 285 Swedesford Rd, WAYNE,Pennsylvania, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
METROPOLITAN MEDICAL LASER LLC , 1000 GERMANTOWN PIKE UNIT D-2, PLYMOUTH MEETING,Pennsylvania, United States     ,(215) 735-2737,http://metrolaserphilly.com/,Gentle Pro ™  Series
The Children's Hospital of Philadelphia , 3500 CIVIC CENTER BLVD, Philadelphia,Pennsylvania, United States     ,(215) 590-2169,https://www.chop.edu,Gentle Pro ™  Series
About You Aesthetics , 2728 SUNSET BLVD STE 202, WEST COLUMBIA South,Carolina, United States     ,(803) 978-9128,https://scobgyn.com,Gentle Pro ™  Series
Columbia VA Medical Center , 6439 Garners Ferry Road, Columbia South,Carolina, United States     ,(803) 776-4000,http://www.columbiasc.va.gov,Gentle Pro ™  Series
Moncrief Army Health Clinic - Fort Jackson , 4500 STUART AVE, COLUMBIA South,Carolina, United States     ,(803) 751-2380,,
LEXINGTON MEDICAL CENTER , 3314 PLATT SPRINGS RD, West Columbia South,Carolina, United States     ,(803) 791-3494,,
ADVANCED ELECTROLYSIS CENTER , 144 B O&#39;NEIL COURT, COLUMBIA South,Carolina, United States     ,,,
Ideal Image , 1625 CHESTNUT ST STE 236, PHILADELPHIA,Pennsylvania, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
METROPOLITAN MEDICAL LASER LLC , 1528 WALNUT ST, PHILADELPHIA,Pennsylvania, United States     ,(215) 735-2737,http://metrolaserphilly.com/,Gentle Pro ™  Series
"Skin & Laser Surgery of Pennsylvania - Steven Greenbaum, MD ", 1528 WALNUT ST FL 11, PHILADELPHIA,Pennsylvania, United States     ,(215) 735-4994,http://phillyskinandlaser.com/,"Vbeam ®  Prima, Gentle Pro ™  Series, Vbeam ®  Perfecta"
Premier Laser Spa of Columbia , 1230 BOWER PKWY STE B4, Columbia South,Carolina, United States     ,,,
Veritas Health Group , 247 COLUMBIA AVE, LEXINGTON SOUTH,CAROLINA, United States     ,(803) 520-6412,https://www.urgentcarecenterlexington.com/,Gentle Pro ™  Series
COMPREHENSIVE OB/GYN CARE INC. , 725 RESERVOIR AVE STE 305, CRANSTON Rhode,Island, United States     ,(401) 946-4022,https://www.aestheticlasertreatment.com,Gentle Pro ™  Series
METROPOLITAN MEDICAL LASER LLC , 1216 ARCH ST STE 3B, Philadelphia,Pennsylvania, United States     ,(215) 735-2737,http://metrolaserphilly.com/,Gentle Pro ™  Series
Satori Laser Hair Removal , 1120 WALNUT ST, PHILADELPHIA,Pennsylvania, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
About Face Skin Care , 1015 CHESTNUT ST STE 520, PHILADELPHIA,Pennsylvania, United States     ,(215) 923-5001,https://www.aboutfaceskincare.com,Gentle Pro ™  Series
PhillyMedClub , 1300 N 2ND ST, PHILADELPHIA,Pennsylvania, United States     ,(215) 948-2853,https://phillymedclub.com,Gentle Pro ™  Series
Coastal Derm & Cosmetic Center , 750 RESERVOIR AVE, CRANSTON Rhode,Island, United States     ,(401) 944-7546,http://www.riskindoc.com,"VelaShape ® , Gentle Pro ™  Series, Vbeam ®  Perfecta, PicoWay ®"
Semper Laser , 20 HILLSIDE RD, CRANSTON RHODE,ISLAND, United States     ,(786) 578-3255,https://semperlaser.com,Gentle Pro ™  Series
Ideal Image , 2000 CHAPEL VIEW BLVD STE 225, CRANSTON Rhode,Island, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
ReGEN Medical Aesthetics & Functional Medicine , 650 OAKLAWN AVE, CRANSTON Rhode,Island, United States     ,(401) 944-5050,https://www.bestmedispa.com,Gentle Pro ™  Series
Laser Remedy , 163 W GIRARD AVE, PHILADELPHIA,Pennsylvania, United States     ,(267) 228-5999,https://laserremedy.org/,"VelaShape ® , Gentle Pro ™  Series"
SEV , 1511 FRANKFORD AVE STE A, PHILADELPHIA,Pennsylvania, United States     ,(818) 956-9913,http://sevlaser.com/,Gentle Pro ™  Series
Strella Aesthetics , 1108 N BETHLEHEM PIKE, LOWER GWYNEDD,Pennsylvania, United States     ,(215) 793-9999,https://StrellaPa.com,"Gentle Pro ™  Series, PicoWay ®"
La Chele Medical Aesthetics , 225 DRYDEN RD, DRESHER,PENNSYLVANIA, United States     ,(215) 862-6100,https://lachelemedspa.com,Gentle Pro ™  Series
Coastal Derm & Cosmetic Center , 1539 ATWOOD AVE STE 301, Johnston Rhode,Island, United States     ,(401) 944-7546,http://www.riskindoc.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Agape Medical Spa & Weight Loss , 400 Bald Hill Road, WARWICK Rhode,Island, United States     ,(401) 737-7546,https://www.agapemedical.com,Gentle Pro ™  Series
Agape Medical Spa & Weight Loss , 135 Lambert Lind Highway, Fall River Rhode,Island, United States     ,(401) 737-7546,https://www.agapemedical.com,Gentle Pro ™  Series
Ideal Image , 2604 W MORELAND RD, WILLOW GROVE,Pennsylvania, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
"Laser Service Solutions, LLC ", 650 GROVE RD STE 104, PAULSBORO New,Jersey, United States     ,(856) 853-7555,http://www.laserservicesolutions.com,"CO2RE ® , PicoWay ® , Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Laser Service Solutions, LLC "," 5657 Columbia Pike, Suite #100", FALLS CHURCH,Virginia, United States     ,(856) 853-7555,http://www.laserservicesolutions.com,Gentle Pro ™  Series
Northeast Institute of Plastic Surgery - Dr. Pierre Michaud , 875 Centerville Road Bldg 2, Warwick Rhode,Island, United States     ,(401) 828-4840,https://riplasticsurgery.com/,Gentle Pro ™  Series
"Prospect Chartercare Physicians, LLC ", 652 GEORGE WASHINGTON HWY, LINCOLN Rhode,Island, United States     ,(401) 456-2001,http://www.chartercare.org,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Rhode Island Dermatology and Cosmetic Center , 3 WAKE ROBIN RD STE 5, LINCOLN Rhode,Island, United States     ,(401) 475-9140,,
"Advanced Dermatology, P.C.  Center for Laser & Cosmetic Surgery "," 300 Evergreen Dr., Suite 160", Glen Mills,Pennsylvania, United States     ,(516) 442-0133,http://www.advanceddermatologypc.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Define Maximum Wellness ," 4092 SKIPPACK PIKE, 2ND FLOOR", SKIPPACK,PENNSYLVANIA, United States     ,(412) 599-1039,https://www.definemaximumwellnessmd.com/,Gentle Pro ™  Series
Ocean State Laser & Aesthetic , 2740 S COUNTY TRL, EAST GREENWICH Rhode,Island, United States     ,(401) 886-6111,http://oceanstatelaserandaesthetics.com,"VelaShape ® , Gentle Pro ™  Series, Matrix ™ , Nordlys ™"
The Laser Lounge , 3377 S COUNTY TRL, EAST GREENWICH Rhode,Island, United States     ,(401) 588-4330,http://www.thelaserloungeri.com/,Gentle Pro ™  Series
Hines Dermatology Assoc. , 555 PLEASANT ST STE 106, ATTLEBORO,Massachusetts, United States     ,(508) 222-1976,https://hinesdermatologyassociates.com,Gentle Pro ™  Series
SKIN MEDICINE & SURGERY CENTER , 63 Eddie Dowling Hgwy, Warwick Rhode,Island, United States     ,(401) 467-1400,,
Bare Laser Hair Removal Center , 90 ORNE ST STE 2R, NORTH ATTLEBORO,Massachusetts, United States     ,(508) 530-3720,http://barelaserhair.com/,Gentle Pro ™  Series
Lynne's Place Spa , 598 COUNTY ST, SOMERSET,MASSACHUSETTS, United States     ,(508) 646-0000,,
"Agape Dermatology,  Fall River MA ", 775 DAVOL ST STE 3, FALL RIVER,Massachusetts, United States     ,(508) 674-4000,http://www.agapedermatology.com,Gentle Pro ™  Series
Agape Medical Spa & Weight Loss , 775 DAVOL ST, FALL RIVER,MASSACHUSETTS, United States     ,(401) 737-7546,https://www.agapemedical.com,Gentle Pro ™  Series
PRIMACARE CENTER FOR VASCULAR DISEASE , 901 South Main Street, Fall River,Massachusetts, United States     ,,,
"CABRAL, EDUARDA, MS. ", 209 Palmer Street, Fall River,Massachusetts, United States     ,(774) 526-0854,,
Vivaz Medical Spa - Sanford Health , 5019 S WESTERN AVE STE 130, SIOUX FALLS South,Dakota, United States     ,(605) 328-9770,http://www.vivazmedicalspa.com/,Gentle Pro ™  Series
Dakota Dermatology , 4950 S MINNESOTA AVE, SIOUX FALLS South,Dakota, United States     ,(605) 330-9619,http://www.dakotadermatology.com/,"Gentle Pro ™  Series, Exceed ™ , CO2RE ®"
AVERA MCKENNAN HOSPITAL , 6701 S MINNESOTA AVE, SIOUX FALLS South,Dakota, United States     ,(605) 322-6960,http://www.avera.org,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
AVERA MCKENNAN HOSPITAL , 1600 S HIGHLINE AVE, SIOUX FALLS SOUTH,DAKOTA, United States     ,(605) 322-6960,http://www.avera.org,"Gentle Pro ™  Series, Nordlys ™"
"PALACIOS, NELSON- FX SALON ", 1915 Broadway, Nashville,Tennessee, United States     ,,,
The Natural Look Medspa , 1916 PATTERSON ST STE 100, NASHVILLE,Tennessee, United States     ,(615) 321-5005,http://www.thenaturallook.net/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
N2SKIN , 1201 Villa Place, Nashville,Tennessee, United States     ,,,
Delozier Cosmetic Surgery Center , 209 23RD AVE N, NASHVILLE,Tennessee, United States     ,(615) 565-9000,http://drdelozier.com,"VelaShape ® , Vbeam ®  Prima, Gentle Pro ™  Series"
"KARNAZITSKA, JULIA ", 305 Glenrose Avenue, Nashville,Tennessee, United States     ,,,
VANDERBILT UNIVERSITY , 719 THOMPSON LN STE 26300, Nashville,Tennessee, United States     ,(615) 936-8600,https://www.vanderbilthealth.com/billwilkerson/28800,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Elan Skin , 3750 HILLSBORO PIKE, NASHVILLE,Tennessee, United States     ,(615) 814-4999,http://elannashville.com/,Gentle Pro ™  Series
"NASHVILLE LASER SPA, LLC ", 2210 CRESTMOOR RD STE 4, Nashville,Tennessee, United States     ,(615) 383-3331,,
Semper Laser , 782 OLD HICKORY BLVD STE 107, BRENTWOOD,TENNESSEE, United States     ,(786) 578-3255,https://semperlaser.com,Gentle Pro ™  Series
Cumberland Skin Surgery and Dermatology , 3786 CENTRAL PIKE STE 110, Hermitage,Tennessee, United States     ,(615) 449-5771,https://www.cumberlandskin.com,Gentle Pro ™  Series
"New Life Physicians, PLLC ", 5055 MARYLAND WAY, BRENTWOOD,Tennessee, United States     ,(615) 771-8832,http://www.newlifephysicians.com/,Gentle Pro ™  Series
Binhlam Aesthetics , 1649 WESTGATE CIR STE 100, BRENTWOOD,Tennessee, United States     ,(615) 843-7546,https://www.advancedskinlaser.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta, CO2RE ® , Profound ™"
Cumberland Skin Surgery and Dermatology , 100 SPRINGHOUSE CT STE 100, HENDERSONVILLE,TENNESSEE, United States     ,(615) 449-5771,https://www.cumberlandskin.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Pinnacle Dermatology Management, LLC ", 650 S MOUNT JULIET RD SUITE 100 MT. JULIET DERMATOLOGY & MEDI SPA, Mount Juliet,Tennessee, United States     ,(615) 893-4100,https://pinnacleskin.com/,Gentle Pro ™  Series
Franklin Skin and Laser , 103 INTERNATIONAL DR STE 106, Franklin,Tennessee, United States     ,(615) 595-8177,http://www.franklinlaser.com/,"CO2RE ® , Profound ™ , Gentle Pro ™  Series, Vbeam ®  Perfecta, PicoWay ®"
Haus of Aesthetics , 705 E 900 S STE 100, SALT LAKE CITY,Utah, United States     ,(801) 244-1760,,
Barr Aesthetics , 24 S 1100 E STE 102, SALT LAKE CITY,Utah, United States     ,(801) 532-0204,https://barraesthetics.com/,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Barr Aesthetics , 82 S 1100 E STE 200, SALT LAKE CITY,Utah, United States     ,(801) 532-0204,https://barraesthetics.com/,Gentle Pro ™  Series
Primary Children’s Hospital , 100 N MARIO CAPECCHI DR, SALT LAKE CITY,Utah, United States     ,(801) 662-1000,,
University of Utah , 50 N MEDICAL DR, Salt Lake City,Utah, United States     ,(801) 201-2771,http://www.docstolman.com/contact.shtml,"Vbeam ®  Perfecta, Gentle Pro ™  Series, PicoWay ®"
SkinSpirit , 1160 E 2100 S, SALT LAKE CITY,UTAH, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
Elase Inc. , 2236 S 1300 E STE D4, SALT LAKE CITY,Utah, United States     ,(801) 495-2737,http://www.elase.com,Gentle Pro ™  Series
Elase of Sugar House , 2236 S 1300 E UNIT D 4 ELASE OF SUGAR HOUSE, Salt Lake City,Utah, United States     ,(801) 495-2737,http://www.elase.com,Gentle Pro ™  Series
Rejuvenate Medical Spa , 4460 S HIGHLAND DR STE 410, SALT LAKE CITY,Utah, United States     ,(801) 272-4178,http://rejuvenateutah.com/,Gentle Pro ™  Series
Candessa Surgical & Laser Aesthetics , 567 W 2600 S, BOUNTIFUL,UTAH, United States     ,(801) 295-9105,http://www.drkjar.com/candessa-aesthetics/,Gentle Pro ™  Series
Utah Cosmetic Surgery , 5292 S COLLEGE DR STE 302, MURRAY,Utah, United States     ,(801) 293-8100,http://www.utahcosmeticsurgery.com/,Gentle Pro ™  Series
Ogden Clinic , 1560 RENAISSANCE TOWNE DR, Bountiful,Utah, United States     ,(801) 476-2375,https://www.ogdenclinic.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Jeauty Aesthetics , 1290 S 500 W STE 400, WOODS CROSS,Utah, United States     ,(801) 558-0674,,
Top Nails & Hair Beauty School , 1735 W 5400 S, TAYLORSVILLE,Utah, United States     ,(801) 964-5400,http://topbeautyschoolutah.com/,Gentle Pro ™  Series
Spa Trouve , 410 500 W STE 103, BOUNTIFUL,Utah, United States     ,(801) 229-2229,http://www.spatrouve.com/,"Gentle Pro ™  Series, Nordlys ™"
Candessa Surgical & Laser Aesthetics , 415 MEDICAL DR STE B200, BOUNTIFUL,Utah, United States     ,(801) 295-9105,http://www.drkjar.com/candessa-aesthetics/,Gentle Pro ™  Series
Simplicity Laser , 24 S 500 W STE C, BOUNTIFUL,Utah, United States     ,"prim (800) 559-9138 , sec-801-372-7287",https://www.simplicitylaser.com/,Gentle Pro ™  Series
Intermountain HealthCare , 6272 S HIGHLAND DR, Murray,Utah, United States     ,(208) 238-7001,https://intermountainhealthcare.org/about/contact/,"Vbeam ®  Perfecta, CO2RE ® , Gentle Pro ™  Series"
Simplicity Laser ," 6900 S 900 E,  Ste 150", MIDVALE,Utah, United States     ,"prim (800) 559-9138 , sec-801-372-7287",https://www.simplicitylaser.com/,Gentle Pro ™  Series
Form Medical Spa / Ward MD , 6322 S 3000 E STE 100, SALT LAKE CITY,Utah, United States     ,(801) 513-3223,https://formmedspa.com,"PicoWay ® , Profound ™ , Nordlys ™ , CO2RE ® , Gentle Pro ™  Series"
Intermountain HealthCare , 3723 W 12600 S STE 270, RIVERTON,Utah, United States     ,(208) 238-7001,https://intermountainhealthcare.org/about/contact/,"Vbeam ®  Perfecta, Gentle Pro ™  Series, Nordlys ™"
Ideal Image , 7818 S REDWOOD RD, WEST JORDAN,Utah, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Ideal Image , 575 E UNIVERSITY PKWY STE N238, OREM,Utah, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Taylor Andrews Academy , 9052 S 1510 W, WEST JORDAN,Utah, United States     ,8017482288,https://www.taylorandrew.com,"Gentle Pro ™  Series, Nordlys ™"
Eleganza Med Spa , 10275 S 1300 E, SANDY,Utah, United States     ,(385) 275-7565,https://eleganzadayspasalon.com,"Gentle Pro ™  Series, PicoWay ®"
NIMA- NATIONAL INSTITUTE OF MEDICAL AESTHETICS , 10714 S RIVER FRONT PKWY, SOUTH JORDAN,Utah, United States     ,(801) 302-1650,https://www.nima.edu,"Matrix ™ , PicoWay ® , Nordlys ™ , Gentle Pro ™  Series, CO2RE ®"
Jordan Valley Dermatology , 10654 S RIVER HEIGHTS DR STE 210, South Jordan,Utah, United States     ,(801) 569-1456,http://www.jordanvalleydermatology.com/,"Gentle Pro ™  Series, Nordlys ™"
Glam Aesthetics Lounge , 11616 S STATE ST STE 1501, DRAPER,Utah, United States     ,(801) 913-9352,,
Clarity Skin , 11762 S STATE ST STE 200, DRAPER,Utah, United States     ,(801) 571-2040,http://clarityskin.com/about/staff/,"Matrix ™ , PicoWay ® , Profound ™ , Nordlys ™ , Gentle Pro ™  Series, Vbeam ®  Perfecta, VelaShape ®"
Elase of Station Park , 320 WEST UNION AVE, FARMINGTON,Utah, United States     ,(801) 495-2737,https://www.elase.com,Gentle Pro ™  Series
The Polyclinic , 904 7TH AVE, SEATTLE,Washington, United States     ,(206) 860-5571,https://polyclinic.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Young Dermatology, PLLC ", 805 MADISON ST STE 703, SEATTLE,Washington, United States     ,(206) 456-4464,https://www.Youngdermed.com,"PicoWay ® , Gentle Pro ™  Series, Exceed ™ , Vbeam ®  Prima"
SkinSpirit , 2692 NE 49TH ST, SEATTLE,Washington, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
SkinSpirit , 2022 BELLEVUE SQ, BELLEVUE,Washington, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
Pinnacle Dermatology & Skin Rejuventation , 1515 116TH AVE NE STE 307, BELLEVUE,Washington, United States     ,(425) 999-2628,https://pinnacledermatology.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Advanced MedAesthetic Partners , 1002 LAKE ST S, KIRKLAND,WASHINGTON, United States     ,Visit Website,,
"Caddell's Laser & Electrolysis Clinic, Inc. ", 40 LAKE BELLEVUE DR STE 101 STE 100, Bellevue,Washington, United States     ,(425) 462-9868,http://www.caddellslaserclinic.com/,Gentle Pro ™  Series
Ideal Image , 317 NE THORNTON PL STE 10A/10B, SEATTLE,Washington, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
